lesson_id,user_id,activity_status,activity_date
414,5903,STARTED,2025-11-05 12:08:32.880959
714,974,NOT STARTED,2026-01-18 12:08:32.881436
675,4458,STARTED,2025-11-25 12:08:32.881907
685,7818,NOT STARTED,2026-01-03 12:08:32.882374
133,4157,NOT STARTED,2026-01-13 12:08:32.882819
897,6021,STARTED,2026-01-12 12:08:32.883278
498,3969,COMPLETED,2026-01-18 12:08:32.883695
36,4098,STARTED,2025-12-05 12:08:32.884123
553,7330,STARTED,2025-11-04 12:08:32.884568
149,2735,NOT STARTED,2025-12-10 12:08:32.884963
555,1753,COMPLETED,2026-01-16 12:08:32.885405
20,7055,COMPLETED,2025-12-22 12:08:32.885840
407,2824,STARTED,2025-11-03 12:08:32.886274
272,5151,COMPLETED,2026-01-05 12:08:32.886733
198,1446,STARTED,2025-12-12 12:08:32.887181
925,2059,STARTED,2025-12-27 12:08:32.887679
89,5784,COMPLETED,2026-01-18 12:08:32.888086
213,6550,STARTED,2025-12-22 12:08:32.888504
379,5902,STARTED,2026-01-05 12:08:32.888920
192,3632,NOT STARTED,2025-12-08 12:08:32.889403
116,4491,NOT STARTED,2026-01-10 12:08:32.889853
539,2524,COMPLETED,2025-11-19 12:08:32.890287
580,7229,NOT STARTED,2025-12-14 12:08:32.890754
580,4787,COMPLETED,2025-11-25 12:08:32.891166
383,917,NOT STARTED,2026-01-17 12:08:32.891607
467,3843,NOT STARTED,2026-01-13 12:08:32.892037
285,3547,STARTED,2026-01-10 12:08:32.892450
880,3246,STARTED,2025-11-29 12:08:32.892887
619,1554,STARTED,2026-01-06 12:08:32.893349
729,6019,NOT STARTED,2025-11-19 12:08:32.893819
755,3910,COMPLETED,2025-11-27 12:08:32.894330
668,2033,STARTED,2025-11-11 12:08:32.894751
369,5609,NOT STARTED,2025-11-25 12:08:32.895245
284,5800,COMPLETED,2025-11-13 12:08:32.895687
230,7122,STARTED,2025-12-23 12:08:32.896224
443,3120,COMPLETED,2025-12-08 12:08:32.896708
40,937,STARTED,2025-12-20 12:08:32.897214
6,4636,STARTED,2025-12-11 12:08:32.897673
434,1503,NOT STARTED,2025-12-28 12:08:32.898097
276,7749,STARTED,2026-01-12 12:08:32.898583
588,6027,COMPLETED,2025-12-02 12:08:32.899026
610,928,STARTED,2026-01-13 12:08:32.899477
728,5935,STARTED,2026-01-04 12:08:32.899906
27,4944,COMPLETED,2026-01-19 12:08:32.900310
906,4071,COMPLETED,2025-12-02 12:08:32.900733
924,5139,COMPLETED,2025-11-19 12:08:32.901162
924,6908,COMPLETED,2025-12-06 12:08:32.901633
915,5782,NOT STARTED,2026-01-28 12:08:32.902076
626,1707,COMPLETED,2026-01-18 12:08:32.902528
643,3496,NOT STARTED,2025-11-26 12:08:32.902962
554,6307,STARTED,2026-01-15 12:08:32.903394
38,3419,COMPLETED,2025-12-27 12:08:32.903816
608,2933,STARTED,2025-12-25 12:08:32.904232
85,3505,COMPLETED,2026-01-05 12:08:32.904645
832,7861,NOT STARTED,2025-11-05 12:08:32.905060
536,551,NOT STARTED,2025-11-13 12:08:32.905555
698,5578,NOT STARTED,2025-12-26 12:08:32.905960
144,6002,NOT STARTED,2025-12-23 12:08:32.906359
732,461,COMPLETED,2026-01-26 12:08:32.906786
104,3767,STARTED,2025-11-24 12:08:32.907175
845,1703,COMPLETED,2026-01-01 12:08:32.907596
436,732,NOT STARTED,2025-11-01 12:08:32.908013
529,987,NOT STARTED,2026-01-11 12:08:32.908440
472,5272,STARTED,2025-11-09 12:08:32.908890
690,4268,NOT STARTED,2025-11-26 12:08:32.909322
224,6090,COMPLETED,2026-01-28 12:08:32.909765
291,7073,STARTED,2025-12-31 12:08:32.910204
491,2515,STARTED,2025-12-15 12:08:32.910619
200,2167,COMPLETED,2026-01-03 12:08:32.911051
330,4086,STARTED,2026-01-28 12:08:32.911490
381,2138,NOT STARTED,2026-01-17 12:08:32.911945
382,176,NOT STARTED,2025-12-13 12:08:32.912373
253,7974,COMPLETED,2025-12-27 12:08:32.912783
879,5649,COMPLETED,2026-01-04 12:08:32.913242
794,1587,COMPLETED,2025-11-04 12:08:32.913721
781,2285,NOT STARTED,2025-11-15 12:08:32.914171
309,4762,STARTED,2025-12-07 12:08:32.914611
221,6174,STARTED,2025-11-19 12:08:32.915105
59,3762,STARTED,2025-12-13 12:08:32.915570
70,2823,COMPLETED,2025-11-10 12:08:32.916001
575,3275,COMPLETED,2025-12-17 12:08:32.916428
791,5395,STARTED,2025-12-30 12:08:32.916831
869,665,STARTED,2025-11-14 12:08:32.917386
578,4431,COMPLETED,2025-12-13 12:08:32.918450
778,819,STARTED,2025-12-03 12:08:32.918915
434,1202,NOT STARTED,2026-01-07 12:08:32.919362
183,4567,STARTED,2025-12-08 12:08:32.919830
349,7854,NOT STARTED,2025-12-04 12:08:32.920244
98,3376,STARTED,2026-01-21 12:08:32.920661
91,6981,COMPLETED,2025-11-13 12:08:32.921085
715,1577,NOT STARTED,2025-10-31 12:08:32.921764
398,1929,STARTED,2026-01-26 12:08:32.922264
195,405,STARTED,2025-11-22 12:08:32.922890
130,532,NOT STARTED,2026-01-11 12:08:32.923503
225,3130,COMPLETED,2025-11-08 12:08:32.923971
606,4906,NOT STARTED,2025-11-21 12:08:32.924391
588,1370,COMPLETED,2025-11-29 12:08:32.924898
841,5599,STARTED,2025-12-14 12:08:32.925384
845,3586,COMPLETED,2026-01-27 12:08:32.925831
669,6670,STARTED,2026-01-28 12:08:32.926398
801,1584,COMPLETED,2026-01-10 12:08:32.926938
19,4646,COMPLETED,2026-01-17 12:08:32.927346
346,6630,NOT STARTED,2026-01-18 12:08:32.927746
340,4718,STARTED,2025-12-11 12:08:32.928216
271,3112,NOT STARTED,2025-11-02 12:08:32.928649
600,6759,NOT STARTED,2025-12-29 12:08:32.929113
542,2562,STARTED,2026-01-04 12:08:32.929721
185,4430,COMPLETED,2026-01-08 12:08:32.930252
185,4122,STARTED,2025-12-27 12:08:32.930697
271,5813,COMPLETED,2026-01-14 12:08:32.931161
268,7481,NOT STARTED,2025-11-19 12:08:32.931628
208,4655,COMPLETED,2025-12-26 12:08:32.932044
413,3524,COMPLETED,2025-12-17 12:08:32.932473
809,5604,NOT STARTED,2025-11-25 12:08:32.932903
292,894,COMPLETED,2025-12-20 12:08:32.933326
662,7456,NOT STARTED,2025-12-10 12:08:32.953505
723,382,STARTED,2025-12-21 12:08:32.954085
195,4504,NOT STARTED,2025-11-13 12:08:32.954550
199,6663,NOT STARTED,2025-12-03 12:08:32.955007
320,1709,STARTED,2026-01-25 12:08:32.955515
558,1671,STARTED,2026-01-26 12:08:32.955971
9,7143,NOT STARTED,2026-01-25 12:08:32.956362
556,2034,NOT STARTED,2026-01-21 12:08:32.956788
786,2380,COMPLETED,2026-01-22 12:08:32.957279
618,4437,COMPLETED,2025-12-16 12:08:32.957717
839,3486,NOT STARTED,2025-12-17 12:08:32.958151
849,4305,COMPLETED,2025-12-27 12:08:32.958595
272,6269,STARTED,2025-10-31 12:08:32.959116
345,6764,STARTED,2026-01-03 12:08:32.959565
95,5086,NOT STARTED,2025-12-12 12:08:32.960056
357,5023,COMPLETED,2025-11-10 12:08:32.960523
550,674,COMPLETED,2025-11-25 12:08:32.961028
365,2020,COMPLETED,2025-12-20 12:08:32.961507
261,6690,COMPLETED,2025-12-22 12:08:32.961984
576,6191,STARTED,2025-11-12 12:08:32.962626
26,6764,NOT STARTED,2025-11-30 12:08:32.963188
130,3900,COMPLETED,2025-12-24 12:08:32.963674
934,4677,STARTED,2025-11-17 12:08:32.964092
76,3353,COMPLETED,2025-12-04 12:08:32.964540
11,5287,COMPLETED,2025-12-20 12:08:32.964978
104,600,NOT STARTED,2025-12-21 12:08:32.965450
285,5367,COMPLETED,2026-01-22 12:08:32.965921
702,3900,STARTED,2026-01-25 12:08:32.966409
340,1421,NOT STARTED,2025-12-14 12:08:32.966813
452,7157,NOT STARTED,2025-12-14 12:08:32.967220
604,620,COMPLETED,2025-12-29 12:08:32.967653
801,153,NOT STARTED,2026-01-26 12:08:32.968113
758,6814,NOT STARTED,2025-11-05 12:08:32.968619
734,3817,STARTED,2026-01-06 12:08:32.969054
820,5735,COMPLETED,2025-11-12 12:08:32.969567
298,6287,STARTED,2025-12-17 12:08:32.970069
537,1215,STARTED,2025-12-18 12:08:32.970487
236,1197,STARTED,2026-01-08 12:08:32.971014
230,6059,COMPLETED,2025-12-01 12:08:32.971491
735,6466,NOT STARTED,2026-01-05 12:08:32.971963
475,5913,STARTED,2026-01-13 12:08:32.972381
943,4935,COMPLETED,2025-11-15 12:08:32.972814
637,5574,NOT STARTED,2025-12-04 12:08:32.973199
627,2937,COMPLETED,2025-11-01 12:08:32.973654
294,818,STARTED,2026-01-02 12:08:32.974211
325,4730,STARTED,2025-11-28 12:08:32.974639
850,4794,STARTED,2025-12-08 12:08:32.975112
77,2843,NOT STARTED,2026-01-23 12:08:32.975669
624,107,NOT STARTED,2026-01-24 12:08:32.976104
151,1146,COMPLETED,2025-12-27 12:08:32.976580
946,7050,COMPLETED,2025-12-03 12:08:32.977062
815,7825,COMPLETED,2025-12-29 12:08:32.977518
25,7540,STARTED,2025-12-24 12:08:32.977969
843,4387,NOT STARTED,2025-11-28 12:08:32.978397
685,6379,STARTED,2025-12-10 12:08:32.978948
562,6595,NOT STARTED,2026-01-24 12:08:32.979436
247,1533,STARTED,2025-11-28 12:08:32.979905
94,3697,NOT STARTED,2025-12-19 12:08:32.980368
412,2658,COMPLETED,2025-12-06 12:08:32.980854
852,273,COMPLETED,2025-11-19 12:08:32.981388
188,1191,NOT STARTED,2025-12-17 12:08:32.981912
901,935,STARTED,2025-11-26 12:08:32.982363
52,4834,NOT STARTED,2025-12-14 12:08:32.982814
662,7858,STARTED,2025-12-03 12:08:32.983315
809,7891,NOT STARTED,2025-12-20 12:08:32.983782
511,2613,COMPLETED,2025-11-13 12:08:32.984255
956,6427,NOT STARTED,2025-12-09 12:08:32.984732
128,6008,COMPLETED,2025-11-26 12:08:32.985202
167,1618,COMPLETED,2025-11-26 12:08:32.985643
910,649,COMPLETED,2025-12-31 12:08:32.986079
809,1693,STARTED,2026-01-05 12:08:32.986491
539,171,COMPLETED,2025-11-21 12:08:32.987057
481,3394,COMPLETED,2026-01-13 12:08:32.987533
450,2140,COMPLETED,2025-12-02 12:08:32.987998
924,6435,NOT STARTED,2025-12-10 12:08:32.988429
378,1438,STARTED,2025-11-13 12:08:32.988843
838,3566,NOT STARTED,2026-01-09 12:08:32.989392
258,6612,COMPLETED,2025-11-05 12:08:32.989849
173,1208,COMPLETED,2026-01-27 12:08:32.990291
203,5838,COMPLETED,2026-01-11 12:08:32.990752
947,757,NOT STARTED,2026-01-16 12:08:32.991225
687,3090,NOT STARTED,2025-12-20 12:08:32.991670
514,6147,NOT STARTED,2026-01-13 12:08:32.992136
484,3273,COMPLETED,2025-12-26 12:08:32.992613
323,5456,NOT STARTED,2025-11-26 12:08:32.993058
410,5428,NOT STARTED,2026-01-27 12:08:32.993507
626,3455,STARTED,2026-01-23 12:08:32.994030
37,7573,STARTED,2026-01-24 12:08:32.994442
110,698,STARTED,2025-12-22 12:08:32.994836
360,4296,NOT STARTED,2025-12-02 12:08:32.995221
647,5971,COMPLETED,2025-12-02 12:08:32.995641
847,6346,COMPLETED,2026-01-12 12:08:32.996067
132,4814,STARTED,2026-01-13 12:08:32.996473
282,160,STARTED,2026-01-18 12:08:32.996875
802,1254,COMPLETED,2025-11-02 12:08:32.997325
209,5165,NOT STARTED,2025-12-25 12:08:32.997712
725,1244,STARTED,2026-01-17 12:08:32.998086
874,5818,NOT STARTED,2026-01-26 12:08:32.998530
960,1957,COMPLETED,2025-11-15 12:08:32.998956
490,3640,NOT STARTED,2026-01-15 12:08:32.999363
166,3159,STARTED,2026-01-25 12:08:32.999792
58,3706,COMPLETED,2025-12-17 12:08:33.000167
302,339,STARTED,2025-12-30 12:08:33.000548
111,1055,NOT STARTED,2025-12-18 12:08:33.000939
354,5141,STARTED,2026-01-16 12:08:33.001375
126,7406,COMPLETED,2025-11-30 12:08:33.001797
175,3396,NOT STARTED,2026-01-16 12:08:33.002212
451,5470,NOT STARTED,2025-10-31 12:08:33.002666
454,7739,NOT STARTED,2026-01-27 12:08:33.003068
398,7040,STARTED,2025-11-07 12:08:33.003438
919,2878,NOT STARTED,2025-11-10 12:08:33.003855
888,2428,COMPLETED,2025-11-26 12:08:33.004341
215,4142,STARTED,2026-01-04 12:08:33.004822
435,1176,COMPLETED,2026-01-22 12:08:33.005231
163,3524,NOT STARTED,2026-01-03 12:08:33.005656
838,4563,STARTED,2025-11-29 12:08:33.006092
905,5371,COMPLETED,2026-01-10 12:08:33.006501
953,7527,STARTED,2026-01-05 12:08:33.006889
676,4474,NOT STARTED,2026-01-14 12:08:33.007317
750,4538,STARTED,2025-11-01 12:08:33.007757
33,6990,COMPLETED,2025-12-23 12:08:33.008156
381,467,COMPLETED,2026-01-03 12:08:33.008557
808,6683,STARTED,2025-10-31 12:08:33.008992
914,6452,STARTED,2026-01-22 12:08:33.009409
234,6369,STARTED,2025-11-28 12:08:33.009792
388,1793,NOT STARTED,2025-12-21 12:08:33.010252
466,6758,STARTED,2025-11-13 12:08:33.010676
676,2448,COMPLETED,2025-11-13 12:08:33.011139
213,1697,NOT STARTED,2026-01-20 12:08:33.011595
901,3565,COMPLETED,2025-12-07 12:08:33.012034
376,208,NOT STARTED,2025-11-18 12:08:33.012442
858,1427,COMPLETED,2026-01-26 12:08:33.012835
325,1267,STARTED,2026-01-21 12:08:33.013290
10,7454,COMPLETED,2026-01-23 12:08:33.013717
555,3259,STARTED,2025-12-08 12:08:33.014129
713,2529,NOT STARTED,2025-12-07 12:08:33.014576
637,5792,COMPLETED,2025-12-24 12:08:33.014996
746,6032,COMPLETED,2025-11-23 12:08:33.015399
782,6331,COMPLETED,2026-01-05 12:08:33.015908
321,4655,STARTED,2026-01-13 12:08:33.016345
889,4672,NOT STARTED,2025-11-02 12:08:33.016826
80,125,STARTED,2025-11-21 12:08:33.017266
896,5376,COMPLETED,2026-01-13 12:08:33.017733
117,341,COMPLETED,2025-12-17 12:08:33.018204
587,6752,NOT STARTED,2026-01-22 12:08:33.018647
844,7795,STARTED,2025-11-24 12:08:33.019086
810,1895,COMPLETED,2026-01-25 12:08:33.019509
112,3325,NOT STARTED,2025-11-13 12:08:33.019964
524,4251,STARTED,2025-12-01 12:08:33.020352
492,2256,STARTED,2025-11-21 12:08:33.020914
743,1750,NOT STARTED,2025-11-30 12:08:33.021438
362,5635,STARTED,2025-11-22 12:08:33.021905
804,5705,STARTED,2025-11-05 12:08:33.022398
515,6380,STARTED,2025-11-17 12:08:33.022870
192,5971,NOT STARTED,2026-01-13 12:08:33.023303
245,4524,STARTED,2026-01-26 12:08:33.023722
266,5208,NOT STARTED,2025-12-12 12:08:33.024182
941,1024,COMPLETED,2025-12-18 12:08:33.024611
551,4003,NOT STARTED,2025-11-13 12:08:33.025012
895,3633,COMPLETED,2025-12-03 12:08:33.025493
135,5552,NOT STARTED,2026-01-01 12:08:33.025968
334,4149,COMPLETED,2026-01-13 12:08:33.026432
297,5602,NOT STARTED,2025-11-10 12:08:33.026878
166,5933,COMPLETED,2025-12-07 12:08:33.027458
874,7551,STARTED,2026-01-18 12:08:33.027900
77,5778,COMPLETED,2026-01-11 12:08:33.028318
837,205,STARTED,2025-12-13 12:08:33.028736
222,7606,NOT STARTED,2025-12-16 12:08:33.029219
734,7542,STARTED,2025-11-07 12:08:33.029654
824,6242,NOT STARTED,2026-01-04 12:08:33.030079
785,1911,COMPLETED,2025-11-01 12:08:33.030651
18,434,STARTED,2025-12-08 12:08:33.031085
740,2100,STARTED,2025-12-04 12:08:33.031488
878,6379,STARTED,2025-11-19 12:08:33.031942
890,5120,STARTED,2025-12-14 12:08:33.032420
300,3241,STARTED,2026-01-27 12:08:33.032902
222,7655,COMPLETED,2026-01-26 12:08:33.033364
877,2003,STARTED,2026-01-06 12:08:33.033893
449,3383,STARTED,2026-01-01 12:08:33.034333
594,3686,STARTED,2025-11-11 12:08:33.034744
597,4401,STARTED,2025-12-28 12:08:33.053559
185,5621,COMPLETED,2026-01-21 12:08:33.054153
426,4538,COMPLETED,2025-12-23 12:08:33.054619
461,4875,NOT STARTED,2025-11-22 12:08:33.055121
701,2392,NOT STARTED,2025-12-19 12:08:33.056000
549,5322,STARTED,2025-11-30 12:08:33.056460
213,3737,STARTED,2025-11-04 12:08:33.056967
649,2726,COMPLETED,2026-01-14 12:08:33.057461
180,267,COMPLETED,2026-01-10 12:08:33.057963
92,32,COMPLETED,2026-01-13 12:08:33.058371
285,4944,NOT STARTED,2025-12-08 12:08:33.058794
732,5294,COMPLETED,2025-11-26 12:08:33.059227
330,5130,COMPLETED,2025-12-03 12:08:33.059653
271,6004,COMPLETED,2025-11-15 12:08:33.060097
171,1222,NOT STARTED,2026-01-23 12:08:33.060500
8,7193,COMPLETED,2025-11-20 12:08:33.060953
270,2115,NOT STARTED,2025-12-11 12:08:33.061482
575,5695,STARTED,2025-12-25 12:08:33.061984
383,6786,STARTED,2025-12-26 12:08:33.062455
672,3122,STARTED,2025-11-29 12:08:33.062912
166,6857,COMPLETED,2026-01-20 12:08:33.063342
770,2635,STARTED,2025-12-24 12:08:33.063793
523,3909,NOT STARTED,2025-11-22 12:08:33.064251
623,7428,NOT STARTED,2025-12-22 12:08:33.064685
683,3514,STARTED,2025-12-31 12:08:33.065090
744,3695,STARTED,2025-12-07 12:08:33.065586
467,4893,COMPLETED,2025-12-25 12:08:33.066037
857,4063,COMPLETED,2025-12-17 12:08:33.066536
25,4107,COMPLETED,2026-01-11 12:08:33.066960
841,2190,STARTED,2026-01-05 12:08:33.067402
113,3557,STARTED,2025-11-09 12:08:33.067856
483,268,NOT STARTED,2025-11-09 12:08:33.068277
550,1709,NOT STARTED,2026-01-20 12:08:33.068742
562,7972,COMPLETED,2025-12-30 12:08:33.069163
187,3886,NOT STARTED,2026-01-05 12:08:33.069575
248,7402,NOT STARTED,2025-11-29 12:08:33.069997
343,2815,COMPLETED,2026-01-14 12:08:33.070444
232,2314,COMPLETED,2026-01-07 12:08:33.070884
508,3289,COMPLETED,2025-12-03 12:08:33.071277
677,7647,STARTED,2025-11-16 12:08:33.071740
655,4795,STARTED,2026-01-17 12:08:33.072212
787,3912,NOT STARTED,2025-11-28 12:08:33.072644
862,417,COMPLETED,2025-12-05 12:08:33.073093
222,4860,STARTED,2025-12-06 12:08:33.073557
286,72,STARTED,2025-11-25 12:08:33.074021
138,5524,COMPLETED,2025-11-14 12:08:33.074444
866,1984,STARTED,2025-12-08 12:08:33.074880
475,7066,NOT STARTED,2025-12-29 12:08:33.075301
654,2548,NOT STARTED,2025-11-10 12:08:33.075695
854,3019,NOT STARTED,2026-01-10 12:08:33.076150
426,2286,COMPLETED,2026-01-19 12:08:33.076556
913,6621,COMPLETED,2025-12-03 12:08:33.076955
846,1535,NOT STARTED,2025-11-21 12:08:33.077400
611,3123,COMPLETED,2025-11-16 12:08:33.077824
816,3503,COMPLETED,2025-11-22 12:08:33.078260
419,586,STARTED,2025-11-13 12:08:33.078684
881,1387,NOT STARTED,2025-12-07 12:08:33.079082
834,5926,STARTED,2026-01-07 12:08:33.079541
200,6450,NOT STARTED,2026-01-13 12:08:33.079952
571,423,COMPLETED,2026-01-14 12:08:33.080359
663,5947,NOT STARTED,2025-12-08 12:08:33.080769
435,6567,COMPLETED,2026-01-25 12:08:33.081228
629,3555,COMPLETED,2025-12-20 12:08:33.081680
846,5551,COMPLETED,2025-12-08 12:08:33.082222
11,7595,COMPLETED,2025-12-29 12:08:33.082691
769,5055,COMPLETED,2026-01-01 12:08:33.083073
155,1236,NOT STARTED,2025-12-21 12:08:33.083488
586,6388,STARTED,2026-01-07 12:08:33.083904
956,3691,COMPLETED,2026-01-27 12:08:33.084317
523,6358,COMPLETED,2025-12-28 12:08:33.084744
259,5556,STARTED,2026-01-23 12:08:33.085190
541,72,STARTED,2026-01-05 12:08:33.085617
626,4425,STARTED,2026-01-23 12:08:33.086020
187,282,NOT STARTED,2025-12-26 12:08:33.086424
774,4917,NOT STARTED,2025-12-22 12:08:33.086825
188,2018,COMPLETED,2026-01-01 12:08:33.087283
45,2640,COMPLETED,2025-12-10 12:08:33.087693
513,5985,NOT STARTED,2026-01-13 12:08:33.088127
651,5838,NOT STARTED,2026-01-21 12:08:33.088527
916,6655,NOT STARTED,2026-01-02 12:08:33.089009
68,309,NOT STARTED,2025-11-02 12:08:33.089425
929,4465,NOT STARTED,2025-11-25 12:08:33.089867
664,7645,STARTED,2025-11-12 12:08:33.090336
69,4985,NOT STARTED,2025-12-05 12:08:33.090752
291,4792,NOT STARTED,2025-12-30 12:08:33.091231
773,1578,COMPLETED,2025-12-11 12:08:33.091730
873,2494,NOT STARTED,2025-11-01 12:08:33.092418
133,1328,NOT STARTED,2025-11-25 12:08:33.092877
161,2790,STARTED,2025-11-11 12:08:33.093348
90,364,NOT STARTED,2025-11-07 12:08:33.093767
167,3438,NOT STARTED,2025-12-29 12:08:33.094234
828,6954,NOT STARTED,2026-01-12 12:08:33.094697
408,4042,COMPLETED,2025-12-18 12:08:33.095139
655,7831,NOT STARTED,2025-12-08 12:08:33.095578
142,2525,COMPLETED,2025-11-02 12:08:33.096005
451,4108,STARTED,2025-11-24 12:08:33.096584
374,3246,NOT STARTED,2026-01-08 12:08:33.097007
573,3627,STARTED,2025-11-15 12:08:33.097504
622,731,STARTED,2025-12-09 12:08:33.097972
905,356,STARTED,2025-12-04 12:08:33.098423
195,2598,STARTED,2025-12-26 12:08:33.098844
178,207,NOT STARTED,2026-01-14 12:08:33.099262
485,6714,COMPLETED,2026-01-02 12:08:33.099702
559,4878,COMPLETED,2026-01-12 12:08:33.100132
94,2288,STARTED,2026-01-13 12:08:33.100581
89,4778,NOT STARTED,2025-11-16 12:08:33.101065
809,4190,NOT STARTED,2025-11-16 12:08:33.101557
120,7527,NOT STARTED,2025-12-22 12:08:33.102036
172,7053,COMPLETED,2025-12-30 12:08:33.102455
121,2678,NOT STARTED,2026-01-24 12:08:33.102890
440,831,NOT STARTED,2025-11-22 12:08:33.103330
275,5143,COMPLETED,2026-01-03 12:08:33.103797
794,7686,NOT STARTED,2025-12-28 12:08:33.104242
761,6961,COMPLETED,2026-01-14 12:08:33.104694
828,6894,COMPLETED,2026-01-08 12:08:33.105173
53,647,STARTED,2025-11-22 12:08:33.105596
478,6277,NOT STARTED,2025-12-15 12:08:33.106062
298,2313,STARTED,2026-01-10 12:08:33.106479
384,7999,COMPLETED,2025-12-02 12:08:33.106906
681,2296,NOT STARTED,2026-01-13 12:08:33.107346
709,2582,NOT STARTED,2025-11-27 12:08:33.107756
650,1021,STARTED,2025-10-31 12:08:33.108159
218,2941,STARTED,2026-01-09 12:08:33.108579
514,1340,STARTED,2026-01-20 12:08:33.108997
372,6731,STARTED,2026-01-26 12:08:33.109407
574,1972,STARTED,2025-12-04 12:08:33.109795
222,353,COMPLETED,2026-01-13 12:08:33.110245
291,5165,COMPLETED,2025-12-15 12:08:33.110690
105,3308,STARTED,2025-11-11 12:08:33.111124
552,5471,STARTED,2025-12-06 12:08:33.111613
466,2180,STARTED,2025-11-24 12:08:33.112029
283,3721,COMPLETED,2025-11-13 12:08:33.112472
632,414,STARTED,2026-01-12 12:08:33.112909
383,5875,NOT STARTED,2025-12-22 12:08:33.113366
371,4921,NOT STARTED,2026-01-25 12:08:33.113779
640,618,COMPLETED,2025-12-23 12:08:33.114219
960,6994,COMPLETED,2025-11-21 12:08:33.114686
528,1309,STARTED,2026-01-09 12:08:33.115110
68,599,COMPLETED,2026-01-26 12:08:33.115553
505,281,NOT STARTED,2025-11-20 12:08:33.115986
536,1928,STARTED,2026-01-13 12:08:33.116400
746,4765,STARTED,2025-12-10 12:08:33.116842
905,1627,NOT STARTED,2025-10-31 12:08:33.117309
385,2183,STARTED,2025-11-09 12:08:33.117749
269,5084,STARTED,2026-01-26 12:08:33.118200
816,4619,NOT STARTED,2025-12-22 12:08:33.118643
210,831,STARTED,2025-11-21 12:08:33.119100
83,4497,STARTED,2025-12-26 12:08:33.119528
341,5134,COMPLETED,2025-11-03 12:08:33.120019
89,5432,STARTED,2026-01-05 12:08:33.120451
384,541,NOT STARTED,2025-12-26 12:08:33.120894
66,1298,NOT STARTED,2025-11-30 12:08:33.121379
486,2533,NOT STARTED,2025-12-21 12:08:33.121792
850,2315,NOT STARTED,2026-01-07 12:08:33.122236
169,954,NOT STARTED,2025-11-02 12:08:33.122666
63,7216,COMPLETED,2026-01-15 12:08:33.123107
122,986,COMPLETED,2026-01-11 12:08:33.123571
705,943,STARTED,2026-01-09 12:08:33.124019
33,26,NOT STARTED,2025-11-14 12:08:33.124435
934,933,COMPLETED,2025-11-17 12:08:33.124827
444,2837,STARTED,2025-11-24 12:08:33.125302
329,2150,STARTED,2025-11-22 12:08:33.125725
204,2511,STARTED,2025-11-29 12:08:33.126149
527,7819,COMPLETED,2025-11-13 12:08:33.126593
484,994,NOT STARTED,2025-11-28 12:08:33.127008
885,3608,COMPLETED,2025-12-09 12:08:33.127407
479,1487,STARTED,2026-01-20 12:08:33.127803
725,257,COMPLETED,2025-12-05 12:08:33.128251
461,4219,COMPLETED,2025-12-16 12:08:33.128712
204,3634,STARTED,2025-11-20 12:08:33.129159
193,6198,STARTED,2026-01-19 12:08:33.129630
399,4309,COMPLETED,2025-12-20 12:08:33.130040
955,3303,NOT STARTED,2026-01-05 12:08:33.130486
45,3876,COMPLETED,2025-12-07 12:08:33.130915
605,1695,COMPLETED,2025-11-29 12:08:33.131335
475,2130,STARTED,2025-12-22 12:08:33.131841
766,1203,COMPLETED,2026-01-25 12:08:33.132255
607,4733,COMPLETED,2025-11-29 12:08:33.132918
182,1816,COMPLETED,2025-12-06 12:08:33.133610
760,7438,STARTED,2025-11-25 12:08:33.134254
464,4444,STARTED,2025-12-08 12:08:33.134699
479,4372,STARTED,2025-11-14 12:08:33.135140
105,1987,STARTED,2026-01-24 12:08:33.135606
556,5171,NOT STARTED,2026-01-10 12:08:33.136064
312,794,NOT STARTED,2025-11-16 12:08:33.136537
19,1121,NOT STARTED,2026-01-19 12:08:33.136998
239,7403,STARTED,2025-11-03 12:08:33.153440
39,477,STARTED,2025-12-02 12:08:33.153900
520,7345,COMPLETED,2025-12-29 12:08:33.154340
735,6573,COMPLETED,2025-11-18 12:08:33.154814
859,3048,NOT STARTED,2026-01-09 12:08:33.155344
452,2480,COMPLETED,2026-01-28 12:08:33.155803
586,7901,COMPLETED,2025-12-21 12:08:33.156235
13,4434,STARTED,2026-01-09 12:08:33.156688
60,2535,STARTED,2025-12-10 12:08:33.157145
735,5204,STARTED,2025-11-16 12:08:33.157599
19,4571,COMPLETED,2025-11-19 12:08:33.158071
184,2876,NOT STARTED,2025-12-04 12:08:33.158513
416,376,COMPLETED,2025-12-05 12:08:33.158954
290,3301,STARTED,2025-11-20 12:08:33.159384
894,5663,NOT STARTED,2025-12-08 12:08:33.159797
520,500,NOT STARTED,2025-10-31 12:08:33.160218
882,4049,COMPLETED,2025-11-14 12:08:33.160639
285,6984,NOT STARTED,2025-12-03 12:08:33.161169
912,6233,STARTED,2025-12-17 12:08:33.161586
374,1742,COMPLETED,2026-01-02 12:08:33.162038
706,2049,STARTED,2025-11-25 12:08:33.162434
592,7934,NOT STARTED,2025-12-23 12:08:33.162842
236,1777,STARTED,2025-12-24 12:08:33.163273
70,7194,STARTED,2025-11-07 12:08:33.163669
457,1237,COMPLETED,2026-01-15 12:08:33.164094
180,1158,STARTED,2025-12-26 12:08:33.164508
472,4278,STARTED,2025-12-20 12:08:33.164913
