enrollment_id,enrollment_date,enrollment_status,user_id,course_id
6584,2024-11-13,INACTIVE,1877,107
6585,2025-08-09,INACTIVE,1878,68
6586,2025-05-01,INACTIVE,1878,114
6587,2024-12-25,INACTIVE,1878,106
6588,2025-09-25,ACTIVE,1878,72
6589,2025-01-08,COMPLETED,1879,75
6590,2024-12-23,ACTIVE,1879,81
6591,2024-10-22,ACTIVE,1880,22
6592,2025-05-02,ACTIVE,1880,47
6593,2025-08-16,ACTIVE,1880,45
6594,2024-09-17,INACTIVE,1880,40
6595,2024-12-15,ACTIVE,1881,98
6596,2025-05-28,COMPLETED,1881,39
6597,2024-11-14,INACTIVE,1881,17
6598,2025-04-22,COMPLETED,1881,47
6599,2025-03-08,INACTIVE,1881,43
6600,2025-01-24,COMPLETED,1882,4
6601,2024-09-29,ACTIVE,1882,87
6602,2025-11-03,ACTIVE,1882,24
6603,2025-09-23,ACTIVE,1882,6
6604,2024-10-16,INACTIVE,1882,30
6605,2025-03-16,COMPLETED,1883,116
6606,2024-10-23,INACTIVE,1883,12
6607,2025-04-08,COMPLETED,1884,54
6608,2025-11-22,COMPLETED,1884,119
6609,2024-12-09,INACTIVE,1884,27
6610,2025-04-14,COMPLETED,1884,76
6611,2024-12-27,INACTIVE,1884,100
6612,2025-05-19,ACTIVE,1885,118
6613,2024-12-01,COMPLETED,1885,114
6614,2025-12-20,INACTIVE,1885,67
6615,2025-07-27,INACTIVE,1886,104
6616,2025-11-01,COMPLETED,1886,40
6617,2024-12-06,ACTIVE,1886,73
6618,2025-08-28,ACTIVE,1887,118
6619,2025-06-24,ACTIVE,1887,86
6620,2025-09-30,ACTIVE,1887,74
6621,2025-01-04,ACTIVE,1887,51
6622,2025-04-26,COMPLETED,1887,40
6623,2026-01-19,INACTIVE,1888,61
6624,2025-12-19,COMPLETED,1888,1
6625,2025-05-24,INACTIVE,1889,23
6626,2025-08-08,COMPLETED,1889,68
6627,2025-11-14,COMPLETED,1890,20
6628,2025-11-08,COMPLETED,1890,3
6629,2024-10-31,INACTIVE,1891,11
6630,2025-07-28,INACTIVE,1891,93
6631,2025-05-02,INACTIVE,1892,35
6632,2025-03-17,ACTIVE,1892,9
6633,2025-02-25,COMPLETED,1892,51
6634,2025-12-25,ACTIVE,1892,36
6635,2025-06-04,INACTIVE,1893,52
6636,2025-03-02,COMPLETED,1893,54
6637,2026-01-19,ACTIVE,1893,17
6638,2025-07-30,ACTIVE,1893,112
6639,2025-11-02,ACTIVE,1894,88
6640,2025-10-03,COMPLETED,1894,74
6641,2025-07-09,ACTIVE,1894,58
6642,2025-05-27,COMPLETED,1894,33
6643,2024-10-20,INACTIVE,1894,36
6644,2025-10-24,ACTIVE,1895,95
6645,2026-01-22,COMPLETED,1895,70
6646,2024-09-20,INACTIVE,1895,120
6647,2025-05-14,INACTIVE,1895,104
6648,2025-04-19,ACTIVE,1896,116
6649,2025-07-09,COMPLETED,1896,31
6650,2025-01-31,COMPLETED,1896,89
6651,2024-12-17,ACTIVE,1897,55
6652,2024-11-12,INACTIVE,1897,7
6653,2025-11-21,INACTIVE,1898,58
6654,2025-05-25,ACTIVE,1898,77
6655,2025-09-13,COMPLETED,1898,20
6656,2025-02-23,COMPLETED,1898,30
6657,2025-03-10,INACTIVE,1899,65
6658,2026-01-25,ACTIVE,1899,91
6659,2025-07-26,ACTIVE,1899,13
6660,2025-01-24,ACTIVE,1899,80
6661,2025-11-22,ACTIVE,1900,64
6662,2025-03-18,ACTIVE,1900,78
6663,2025-08-02,ACTIVE,1900,109
6664,2025-04-11,ACTIVE,1900,62
6665,2026-01-05,ACTIVE,1900,86
6666,2025-11-25,ACTIVE,1901,71
6667,2025-10-04,COMPLETED,1901,93
6668,2025-11-13,COMPLETED,1901,46
6669,2025-03-03,ACTIVE,1902,108
6670,2025-01-07,INACTIVE,1902,1
6671,2025-04-04,INACTIVE,1902,107
6672,2025-05-15,ACTIVE,1902,35
6673,2025-03-31,ACTIVE,1902,74
6674,2024-10-17,INACTIVE,1903,69
6675,2024-12-09,ACTIVE,1903,81
6676,2025-12-20,INACTIVE,1903,117
6677,2024-11-23,ACTIVE,1903,48
6678,2024-10-23,INACTIVE,1904,11
6679,2025-08-10,INACTIVE,1904,37
6680,2025-08-27,COMPLETED,1904,77
6681,2024-11-15,ACTIVE,1904,22
6682,2024-12-19,INACTIVE,1904,3
6683,2025-06-03,ACTIVE,1905,39
6684,2025-04-05,INACTIVE,1905,72
6685,2025-11-08,INACTIVE,1905,104
6686,2025-05-09,COMPLETED,1906,45
6687,2025-09-29,COMPLETED,1906,77
6688,2025-12-24,ACTIVE,1906,11
6689,2025-06-02,COMPLETED,1907,84
6690,2025-06-12,ACTIVE,1907,74
6691,2025-01-05,COMPLETED,1907,102
6692,2025-06-20,COMPLETED,1907,118
6693,2025-08-29,ACTIVE,1908,62
6694,2025-03-09,INACTIVE,1908,22
6695,2025-10-19,COMPLETED,1908,113
6696,2024-11-02,INACTIVE,1908,97
6697,2024-11-14,INACTIVE,1908,34
6698,2025-07-20,INACTIVE,1909,67
6699,2025-05-30,ACTIVE,1909,64
6700,2025-08-09,INACTIVE,1909,22
6701,2025-01-08,COMPLETED,1909,78
6702,2024-11-19,INACTIVE,1909,111
6703,2025-02-16,COMPLETED,1910,115
6704,2026-01-06,ACTIVE,1910,67
6705,2025-03-20,COMPLETED,1910,111
6706,2025-10-05,INACTIVE,1911,98
6707,2024-10-10,COMPLETED,1911,104
6708,2025-11-25,INACTIVE,1912,83
6709,2025-06-01,COMPLETED,1912,38
6710,2025-09-04,ACTIVE,1913,7
6711,2025-03-27,ACTIVE,1913,81
6712,2025-06-28,COMPLETED,1913,4
6713,2025-07-31,INACTIVE,1913,93
6714,2025-10-04,INACTIVE,1913,73
6715,2025-07-17,COMPLETED,1914,17
6716,2024-12-26,COMPLETED,1914,37
6717,2024-11-28,ACTIVE,1914,113
6718,2025-11-25,INACTIVE,1914,22
6719,2025-09-17,COMPLETED,1914,52
6720,2025-07-01,COMPLETED,1915,119
6721,2025-10-02,ACTIVE,1915,5
6722,2025-03-30,ACTIVE,1915,29
6723,2024-10-18,ACTIVE,1916,119
6724,2025-02-15,INACTIVE,1916,107
6725,2025-11-14,INACTIVE,1916,81
6726,2025-09-27,ACTIVE,1916,8
6727,2025-10-26,ACTIVE,1917,97
6728,2025-07-10,INACTIVE,1917,59
6729,2024-09-24,INACTIVE,1918,34
6730,2025-06-27,COMPLETED,1918,63
6731,2025-03-10,ACTIVE,1919,113
6732,2025-05-06,INACTIVE,1919,2
6733,2025-10-06,ACTIVE,1920,118
6734,2025-08-13,COMPLETED,1920,79
6735,2025-05-03,COMPLETED,1920,103
6736,2025-11-09,COMPLETED,1921,58
6737,2025-04-28,COMPLETED,1921,103
6738,2025-09-26,COMPLETED,1921,40
6739,2025-01-03,INACTIVE,1921,21
6740,2024-12-21,INACTIVE,1922,88
6741,2024-12-16,ACTIVE,1922,54
6742,2025-08-01,ACTIVE,1922,117
6743,2024-11-13,COMPLETED,1922,89
6744,2026-01-18,ACTIVE,1922,62
6745,2025-11-06,COMPLETED,1923,56
6746,2025-08-27,INACTIVE,1923,99
6747,2025-01-20,ACTIVE,1923,117
6748,2025-11-16,COMPLETED,1924,42
6749,2025-04-15,ACTIVE,1924,2
6750,2025-04-09,ACTIVE,1924,6
6751,2025-02-02,COMPLETED,1924,93
6752,2025-12-31,INACTIVE,1924,26
6753,2024-11-12,COMPLETED,1925,108
6754,2025-08-22,INACTIVE,1925,59
6755,2025-11-15,INACTIVE,1925,53
6756,2025-05-16,INACTIVE,1925,9
6757,2025-08-15,INACTIVE,1926,108
6758,2025-09-17,COMPLETED,1926,95
6759,2024-10-05,ACTIVE,1926,91
6760,2025-07-07,COMPLETED,1927,23
6761,2025-05-21,COMPLETED,1927,83
6762,2025-11-16,COMPLETED,1927,32
6763,2025-02-01,COMPLETED,1927,16
6764,2025-06-16,INACTIVE,1928,95
6765,2024-12-09,INACTIVE,1928,56
6766,2024-09-26,ACTIVE,1929,80
6767,2025-02-12,COMPLETED,1929,26
6768,2025-07-08,COMPLETED,1929,40
6769,2024-11-17,ACTIVE,1930,36
6770,2025-01-15,COMPLETED,1930,41
6771,2025-10-31,COMPLETED,1931,102
6772,2025-06-02,COMPLETED,1931,89
6773,2025-02-07,ACTIVE,1931,45
6774,2024-12-16,COMPLETED,1932,59
6775,2025-12-09,ACTIVE,1932,26
6776,2025-09-24,ACTIVE,1932,32
6777,2024-10-07,INACTIVE,1932,106
6778,2025-03-12,COMPLETED,1933,36
6779,2025-10-14,ACTIVE,1933,44
6780,2025-10-28,ACTIVE,1933,32
6781,2025-08-31,INACTIVE,1934,40
6782,2024-10-08,INACTIVE,1934,13
6783,2026-01-17,COMPLETED,1934,109
6784,2025-04-12,COMPLETED,1934,23
6785,2025-07-21,ACTIVE,1934,20
6786,2026-01-06,INACTIVE,1935,21
6787,2024-10-17,ACTIVE,1935,8
6788,2025-07-08,ACTIVE,1935,31
6789,2025-11-25,ACTIVE,1935,30
6790,2024-12-04,ACTIVE,1935,45
6791,2025-01-31,ACTIVE,1936,13
6792,2025-07-25,INACTIVE,1936,105
6793,2025-08-15,COMPLETED,1936,4
6794,2024-11-15,INACTIVE,1936,63
6795,2024-09-26,INACTIVE,1937,103
6796,2025-03-10,COMPLETED,1937,76
6797,2025-11-12,COMPLETED,1938,35
6798,2024-12-06,COMPLETED,1938,20
6799,2025-12-19,COMPLETED,1939,44
6800,2025-03-17,ACTIVE,1939,51
6801,2025-07-22,INACTIVE,1939,40
6802,2024-11-16,ACTIVE,1939,10
6803,2024-12-14,ACTIVE,1940,42
6804,2024-10-04,INACTIVE,1940,30
6805,2024-12-30,COMPLETED,1940,66
6806,2024-11-22,ACTIVE,1941,76
6807,2024-12-03,COMPLETED,1941,12
6808,2025-01-13,ACTIVE,1942,116
6809,2025-01-20,COMPLETED,1942,3
6810,2025-08-23,COMPLETED,1942,45
6811,2024-09-23,INACTIVE,1942,92
6812,2024-11-07,INACTIVE,1943,79
6813,2025-12-03,INACTIVE,1943,92
6814,2024-09-29,ACTIVE,1944,110
6815,2024-10-28,INACTIVE,1944,97
6816,2025-06-21,ACTIVE,1944,41
6817,2025-11-01,COMPLETED,1944,46
6818,2025-03-11,COMPLETED,1944,64
6819,2026-01-20,INACTIVE,1945,36
6820,2025-11-28,COMPLETED,1945,53
6821,2025-07-02,ACTIVE,1945,32
6822,2025-04-29,COMPLETED,1946,86
6823,2025-07-26,COMPLETED,1946,112
6824,2024-12-26,ACTIVE,1947,31
6825,2025-06-08,INACTIVE,1947,41
6826,2024-10-04,ACTIVE,1947,17
6827,2025-08-21,ACTIVE,1947,2
6828,2025-09-02,ACTIVE,1947,112
6829,2025-04-16,COMPLETED,1948,41
6830,2025-07-15,COMPLETED,1948,78
6831,2025-06-14,INACTIVE,1949,86
6832,2024-11-05,ACTIVE,1949,84
6833,2025-08-25,ACTIVE,1949,54
6834,2025-02-11,ACTIVE,1949,77
6835,2025-01-12,COMPLETED,1950,4
6836,2026-01-09,ACTIVE,1950,117
6837,2026-01-06,ACTIVE,1950,120
6838,2024-10-16,INACTIVE,1950,65
6839,2025-01-02,INACTIVE,1950,6
6840,2025-01-18,ACTIVE,1951,109
6841,2025-03-27,ACTIVE,1951,7
6842,2025-12-09,COMPLETED,1952,107
6843,2025-03-30,ACTIVE,1952,66
6844,2026-01-09,INACTIVE,1952,68
6845,2024-12-15,INACTIVE,1952,65
6846,2025-02-26,ACTIVE,1952,72
6847,2024-09-20,COMPLETED,1953,32
6848,2025-05-31,COMPLETED,1953,72
6849,2025-04-29,COMPLETED,1953,67
6850,2025-08-01,ACTIVE,1953,15
6851,2025-05-03,COMPLETED,1953,53
6852,2025-08-02,COMPLETED,1954,120
6853,2026-01-10,COMPLETED,1954,54
6854,2025-04-01,INACTIVE,1954,77
6855,2025-08-10,INACTIVE,1954,6
6856,2025-05-05,ACTIVE,1955,49
6857,2026-01-22,INACTIVE,1955,62
6858,2024-09-29,ACTIVE,1955,23
6859,2025-04-20,ACTIVE,1956,21
6860,2025-02-18,COMPLETED,1956,106
6861,2024-10-02,INACTIVE,1956,1
6862,2025-06-13,ACTIVE,1956,93
6863,2025-03-11,ACTIVE,1956,82
6864,2025-06-04,COMPLETED,1957,27
6865,2025-10-06,COMPLETED,1957,46
6866,2025-01-23,COMPLETED,1957,54
6867,2024-12-25,ACTIVE,1957,37
6868,2024-09-24,COMPLETED,1957,3
6869,2025-03-25,INACTIVE,1958,7
6870,2024-09-28,COMPLETED,1958,99
6871,2025-01-04,COMPLETED,1958,52
6872,2025-09-05,COMPLETED,1959,14
6873,2025-04-23,ACTIVE,1959,83
6874,2025-07-02,INACTIVE,1959,33
6875,2024-10-29,ACTIVE,1959,45
6876,2026-01-10,INACTIVE,1960,50
6877,2025-07-18,COMPLETED,1960,62
6878,2025-05-10,COMPLETED,1960,34
6879,2025-06-29,INACTIVE,1960,73
6880,2025-01-03,INACTIVE,1961,9
6881,2024-10-28,ACTIVE,1961,112
6882,2025-12-16,INACTIVE,1961,72
6883,2025-08-26,INACTIVE,1961,44
6884,2025-07-25,INACTIVE,1962,6
6885,2025-10-14,INACTIVE,1962,45
6886,2025-09-23,ACTIVE,1962,86
6887,2025-05-16,ACTIVE,1962,78
6888,2024-10-16,COMPLETED,1962,102
6889,2025-01-25,ACTIVE,1963,27
6890,2025-11-21,INACTIVE,1963,76
6891,2025-05-03,INACTIVE,1963,120
6892,2025-06-23,INACTIVE,1963,19
6893,2025-01-05,ACTIVE,1963,3
6894,2025-05-29,INACTIVE,1964,99
6895,2024-12-18,ACTIVE,1964,61
6896,2026-01-19,COMPLETED,1964,91
6897,2025-02-10,COMPLETED,1965,13
6898,2025-05-27,ACTIVE,1965,49
6899,2025-03-31,ACTIVE,1965,64
6900,2025-02-18,ACTIVE,1966,14
6901,2026-01-22,ACTIVE,1966,48
6902,2025-11-16,INACTIVE,1966,37
6903,2025-02-22,ACTIVE,1966,71
6904,2025-11-19,INACTIVE,1966,62
6905,2025-12-30,INACTIVE,1967,44
6906,2025-08-30,COMPLETED,1967,42
6907,2026-01-12,COMPLETED,1967,4
6908,2025-01-12,COMPLETED,1967,85
6909,2025-04-03,COMPLETED,1968,86
6910,2024-11-23,ACTIVE,1968,73
6911,2025-05-12,INACTIVE,1969,52
6912,2025-11-20,INACTIVE,1969,81
6913,2025-07-19,ACTIVE,1969,59
6914,2025-07-12,ACTIVE,1969,31
6915,2026-01-22,ACTIVE,1969,67
6916,2025-02-19,ACTIVE,1970,32
6917,2026-01-14,ACTIVE,1970,68
6918,2025-04-06,ACTIVE,1970,29
6919,2025-09-01,ACTIVE,1970,99
6920,2024-10-06,ACTIVE,1971,21
6921,2026-01-19,INACTIVE,1971,79
6922,2025-02-08,COMPLETED,1971,40
6923,2025-09-08,ACTIVE,1971,80
6924,2025-07-01,INACTIVE,1972,73
6925,2025-11-11,COMPLETED,1972,83
6926,2025-03-17,INACTIVE,1972,53
6927,2025-02-08,ACTIVE,1972,41
6928,2025-07-29,ACTIVE,1972,35
6929,2024-12-26,INACTIVE,1973,21
6930,2025-03-11,INACTIVE,1973,19
6931,2025-12-31,ACTIVE,1973,44
6932,2025-11-05,ACTIVE,1973,20
6933,2025-09-23,ACTIVE,1973,58
6934,2026-01-09,INACTIVE,1974,29
6935,2025-07-17,COMPLETED,1974,115
6936,2025-06-03,INACTIVE,1974,37
6937,2025-12-19,COMPLETED,1975,24
6938,2025-07-24,COMPLETED,1975,47
6939,2025-12-07,COMPLETED,1976,106
6940,2024-11-19,COMPLETED,1976,34
6941,2024-11-03,ACTIVE,1977,99
6942,2025-08-09,ACTIVE,1977,111
6943,2025-07-01,INACTIVE,1977,65
6944,2024-11-19,ACTIVE,1978,6
6945,2025-10-09,COMPLETED,1978,91
6946,2025-11-24,INACTIVE,1978,70
6947,2025-05-04,COMPLETED,1978,103
6948,2025-08-31,INACTIVE,1978,15
6949,2025-07-17,ACTIVE,1979,82
6950,2025-06-29,ACTIVE,1979,79
6951,2025-08-14,ACTIVE,1979,5
6952,2025-05-31,INACTIVE,1979,75
6953,2025-03-21,INACTIVE,1979,72
6954,2025-11-08,INACTIVE,1980,39
6955,2025-02-07,COMPLETED,1980,20
6956,2025-11-13,INACTIVE,1980,2
6957,2025-04-29,COMPLETED,1980,19
6958,2025-06-06,ACTIVE,1981,25
6959,2025-06-06,ACTIVE,1981,93
6960,2025-08-28,INACTIVE,1981,10
6961,2026-01-07,ACTIVE,1981,32
6962,2024-10-03,ACTIVE,1981,112
6963,2026-01-12,COMPLETED,1982,117
6964,2025-11-11,INACTIVE,1982,69
6965,2025-09-16,ACTIVE,1983,81
6966,2025-03-25,ACTIVE,1983,76
6967,2025-02-20,COMPLETED,1983,104
6968,2025-07-03,ACTIVE,1983,16
6969,2025-07-16,ACTIVE,1983,118
6970,2024-10-09,ACTIVE,1984,34
6971,2024-11-07,COMPLETED,1984,59
6972,2024-12-07,COMPLETED,1985,107
6973,2024-12-13,COMPLETED,1985,14
6974,2024-09-30,INACTIVE,1986,94
6975,2024-09-26,COMPLETED,1986,41
6976,2025-02-16,COMPLETED,1986,109
6977,2025-05-25,INACTIVE,1987,114
6978,2025-04-17,COMPLETED,1987,39
6979,2025-02-20,ACTIVE,1987,93
6980,2025-12-19,INACTIVE,1988,9
6981,2025-12-12,ACTIVE,1988,6
6982,2025-01-07,ACTIVE,1988,29
6983,2025-05-09,ACTIVE,1988,34
6984,2025-03-10,ACTIVE,1989,110
6985,2025-08-22,ACTIVE,1989,72
6986,2025-10-02,ACTIVE,1990,118
6987,2025-08-20,COMPLETED,1990,11
6988,2025-11-30,INACTIVE,1990,90
6989,2024-11-07,COMPLETED,1990,91
6990,2026-01-09,COMPLETED,1991,40
6991,2025-07-28,INACTIVE,1991,58
6992,2025-09-10,ACTIVE,1992,74
6993,2024-12-11,INACTIVE,1992,96
6994,2025-06-08,COMPLETED,1993,13
6995,2025-10-12,ACTIVE,1993,38
6996,2026-01-17,ACTIVE,1993,85
6997,2025-12-06,INACTIVE,1993,105
6998,2024-12-10,INACTIVE,1993,65
6999,2025-11-11,INACTIVE,1994,35
7000,2025-08-14,COMPLETED,1994,41
7001,2025-06-01,COMPLETED,1994,61
7002,2025-09-13,ACTIVE,1994,17
7003,2025-06-10,COMPLETED,1994,98
7004,2024-10-06,INACTIVE,1995,4
7005,2025-09-15,INACTIVE,1995,29
7006,2025-03-18,COMPLETED,1995,28
7007,2025-04-06,COMPLETED,1995,110
7008,2025-01-31,ACTIVE,1996,1
7009,2025-07-11,COMPLETED,1996,78
7010,2024-09-19,COMPLETED,1996,30
7011,2025-09-03,ACTIVE,1996,32
7012,2025-10-25,COMPLETED,1996,14
7013,2026-01-20,ACTIVE,1997,39
7014,2025-11-04,INACTIVE,1997,10
7015,2025-01-05,INACTIVE,1997,1
7016,2025-08-02,ACTIVE,1997,107
7017,2024-10-04,ACTIVE,1997,50
7018,2024-10-12,INACTIVE,1998,45
7019,2025-09-27,ACTIVE,1998,63
7020,2025-04-30,COMPLETED,1999,11
7021,2025-07-05,COMPLETED,1999,4
7022,2025-11-05,INACTIVE,2000,38
7023,2025-10-05,INACTIVE,2000,53
7024,2026-01-09,INACTIVE,2000,101
7025,2024-10-09,INACTIVE,2000,13
7026,2025-06-17,INACTIVE,2001,8
7027,2024-09-29,COMPLETED,2001,36
7028,2025-07-19,COMPLETED,2002,60
7029,2025-03-09,COMPLETED,2002,77
7030,2024-12-07,COMPLETED,2002,39
7031,2025-04-01,INACTIVE,2002,113
7032,2025-05-13,INACTIVE,2002,72
7033,2024-10-26,COMPLETED,2003,60
7034,2025-09-24,INACTIVE,2003,2
7035,2024-10-14,INACTIVE,2004,4
7036,2024-12-16,INACTIVE,2004,7
7037,2025-06-15,INACTIVE,2005,97
7038,2024-09-29,ACTIVE,2005,10
7039,2025-10-19,ACTIVE,2006,41
7040,2024-12-07,ACTIVE,2006,74
7041,2025-06-15,COMPLETED,2006,117
7042,2025-12-07,ACTIVE,2006,40
7043,2024-10-09,ACTIVE,2006,77
7044,2024-11-28,ACTIVE,2007,14
7045,2026-01-10,INACTIVE,2007,74
7046,2025-03-19,ACTIVE,2007,91
7047,2025-11-02,ACTIVE,2007,98
7048,2025-09-13,INACTIVE,2007,55
7049,2024-11-20,COMPLETED,2008,12
7050,2025-06-26,INACTIVE,2008,104
7051,2025-09-07,ACTIVE,2008,46
7052,2025-10-02,ACTIVE,2008,43
7053,2025-02-03,INACTIVE,2009,85
7054,2025-07-21,ACTIVE,2009,73
7055,2025-10-03,COMPLETED,2009,94
7056,2025-12-04,INACTIVE,2009,53
7057,2025-01-21,ACTIVE,2010,105
7058,2025-07-28,ACTIVE,2010,28
7059,2025-01-06,ACTIVE,2011,113
7060,2025-08-22,COMPLETED,2011,120
7061,2025-08-03,ACTIVE,2012,50
7062,2025-01-25,INACTIVE,2012,81
7063,2025-01-26,ACTIVE,2012,52
7064,2025-06-10,ACTIVE,2013,83
7065,2024-09-23,COMPLETED,2013,107
7066,2024-11-10,INACTIVE,2013,59
7067,2025-01-03,INACTIVE,2013,31
7068,2025-02-07,ACTIVE,2013,14
7069,2025-11-12,ACTIVE,2014,65
7070,2024-12-19,COMPLETED,2014,64
7071,2024-12-09,COMPLETED,2014,92
7072,2024-12-03,INACTIVE,2014,93
7073,2025-03-16,ACTIVE,2015,110
7074,2024-11-11,INACTIVE,2015,43
7075,2025-02-25,INACTIVE,2015,85
7076,2025-04-20,INACTIVE,2015,32
7077,2025-02-23,ACTIVE,2015,107
7078,2025-09-10,COMPLETED,2016,90
7079,2025-10-18,ACTIVE,2016,11
7080,2024-10-27,INACTIVE,2016,119
7081,2024-10-16,COMPLETED,2016,31
7082,2025-07-25,INACTIVE,2017,57
7083,2025-04-17,COMPLETED,2017,120
7084,2025-12-08,INACTIVE,2017,5
7085,2024-11-08,ACTIVE,2017,56
7086,2024-12-02,INACTIVE,2017,1
7087,2025-11-27,INACTIVE,2018,78
7088,2025-11-20,INACTIVE,2018,17
7089,2026-01-16,INACTIVE,2018,16
7090,2025-02-05,COMPLETED,2018,113
7091,2025-04-18,COMPLETED,2018,92
7092,2025-01-09,INACTIVE,2019,120
7093,2025-07-11,INACTIVE,2019,113
7094,2025-07-07,ACTIVE,2019,48
7095,2025-03-04,INACTIVE,2020,2
7096,2025-07-28,INACTIVE,2020,14
7097,2026-01-26,ACTIVE,2020,38
7098,2025-03-28,COMPLETED,2020,85
7099,2025-09-29,INACTIVE,2020,81
7100,2025-12-09,COMPLETED,2021,61
7101,2025-04-27,INACTIVE,2021,90
7102,2025-07-09,COMPLETED,2021,108
7103,2025-03-25,COMPLETED,2022,47
7104,2025-12-31,INACTIVE,2022,42
7105,2026-01-16,COMPLETED,2022,17
7106,2026-01-04,COMPLETED,2023,50
7107,2025-12-18,ACTIVE,2023,7
7108,2025-02-21,COMPLETED,2023,1
7109,2025-08-14,INACTIVE,2024,11
7110,2025-12-22,INACTIVE,2024,105
7111,2025-06-07,ACTIVE,2025,109
7112,2025-04-16,INACTIVE,2025,75
7113,2025-05-10,ACTIVE,2026,99
7114,2025-11-18,ACTIVE,2026,96
7115,2024-11-17,ACTIVE,2026,80
7116,2026-01-28,ACTIVE,2026,81
7117,2025-05-02,INACTIVE,2027,84
7118,2025-02-22,INACTIVE,2027,98
7119,2024-11-28,COMPLETED,2027,25
7120,2025-02-11,COMPLETED,2028,98
7121,2024-12-05,COMPLETED,2028,88
7122,2025-10-09,ACTIVE,2029,62
7123,2025-12-28,INACTIVE,2029,17
7124,2025-02-22,INACTIVE,2029,26
7125,2025-05-03,ACTIVE,2029,87
7126,2025-05-21,COMPLETED,2029,120
7127,2024-10-05,INACTIVE,2030,81
7128,2024-09-19,INACTIVE,2030,32
7129,2025-01-22,INACTIVE,2030,53
7130,2025-12-24,COMPLETED,2030,110
7131,2025-11-19,ACTIVE,2030,116
7132,2025-04-23,ACTIVE,2031,99
7133,2024-11-05,ACTIVE,2031,68
7134,2025-01-09,ACTIVE,2032,53
7135,2025-05-04,COMPLETED,2032,28
7136,2025-12-27,COMPLETED,2033,106
7137,2025-03-12,COMPLETED,2033,37
7138,2024-09-16,COMPLETED,2033,16
7139,2025-10-06,ACTIVE,2033,62
7140,2025-11-10,ACTIVE,2033,50
7141,2025-06-19,COMPLETED,2034,34
7142,2025-09-28,INACTIVE,2034,98
7143,2025-05-14,ACTIVE,2034,15
7144,2025-08-19,COMPLETED,2034,89
7145,2025-03-22,COMPLETED,2034,81
7146,2025-06-06,INACTIVE,2035,53
7147,2025-09-10,ACTIVE,2035,109
7148,2025-04-08,COMPLETED,2036,19
7149,2025-12-25,COMPLETED,2036,29
7150,2025-04-11,COMPLETED,2036,101
7151,2025-11-18,COMPLETED,2037,85
7152,2025-11-13,COMPLETED,2037,23
7153,2024-12-12,INACTIVE,2037,44
7154,2025-03-26,ACTIVE,2038,117
7155,2025-06-06,COMPLETED,2038,14
7156,2025-09-17,COMPLETED,2038,23
7157,2024-11-21,COMPLETED,2038,49
7158,2025-04-13,INACTIVE,2038,114
7159,2025-10-26,COMPLETED,2039,120
7160,2025-06-30,INACTIVE,2039,24
7161,2025-09-18,INACTIVE,2039,41
7162,2025-01-11,COMPLETED,2040,98
7163,2025-06-23,COMPLETED,2040,32
7164,2025-01-20,COMPLETED,2040,103
7165,2025-06-20,COMPLETED,2040,118
7166,2025-11-30,ACTIVE,2041,112
7167,2025-08-23,ACTIVE,2041,114
7168,2026-01-16,COMPLETED,2042,6
7169,2025-01-31,COMPLETED,2042,55
7170,2026-01-16,INACTIVE,2042,33
7171,2025-02-03,INACTIVE,2043,62
7172,2025-03-30,COMPLETED,2043,11
7173,2025-02-25,COMPLETED,2043,108
7174,2025-12-31,COMPLETED,2043,43
7175,2024-10-20,INACTIVE,2043,41
7176,2025-05-28,COMPLETED,2044,100
7177,2026-01-02,ACTIVE,2044,62
7178,2024-10-13,INACTIVE,2044,68
7179,2026-01-20,COMPLETED,2045,89
7180,2025-01-20,INACTIVE,2045,20
7181,2025-10-29,COMPLETED,2046,31
7182,2024-09-21,INACTIVE,2046,60
7183,2025-07-10,COMPLETED,2046,22
7184,2026-01-17,ACTIVE,2046,15
7185,2025-11-15,ACTIVE,2046,53
7186,2024-12-17,ACTIVE,2047,66
7187,2025-10-31,COMPLETED,2047,39
7188,2025-08-18,INACTIVE,2047,10
7189,2025-02-26,COMPLETED,2047,69
7190,2024-09-19,COMPLETED,2048,60
7191,2025-10-20,COMPLETED,2048,99
7192,2024-11-29,INACTIVE,2048,30
7193,2025-05-23,COMPLETED,2048,93
7194,2025-08-20,INACTIVE,2048,59
7195,2024-12-07,ACTIVE,2049,73
7196,2025-09-20,COMPLETED,2049,83
7197,2025-05-28,COMPLETED,2050,35
7198,2025-10-10,INACTIVE,2050,88
7199,2024-09-22,INACTIVE,2050,11
7200,2026-01-22,ACTIVE,2050,10
7201,2025-01-30,COMPLETED,2050,9
7202,2024-11-13,INACTIVE,2051,19
7203,2025-12-06,ACTIVE,2051,46
7204,2025-11-07,INACTIVE,2051,51
7205,2024-09-30,COMPLETED,2051,84
7206,2025-09-01,COMPLETED,2051,60
7207,2026-01-21,COMPLETED,2052,27
7208,2026-01-07,INACTIVE,2052,4
7209,2025-07-09,ACTIVE,2052,102
7210,2025-02-04,ACTIVE,2053,96
7211,2025-04-08,ACTIVE,2053,66
7212,2025-06-04,ACTIVE,2054,82
7213,2024-09-23,ACTIVE,2054,72
7214,2024-12-15,ACTIVE,2054,18
7215,2026-01-08,INACTIVE,2054,66
7216,2025-06-17,ACTIVE,2055,11
7217,2025-01-27,INACTIVE,2055,22
7218,2025-08-01,INACTIVE,2055,82
